,M,T,W,R,F,Tmax,Tmin,FeelsLike,Precipitation,WindSpeed,CloudCover,RelativeHumidity,Demand
11514,0,0,0,0,1,83.0,56.4,82.4,0.0,7.0,10.5,74.34,1051.0
11515,1,0,0,0,0,86.7,58.2,86.1,0.0,6.6,14.9,71.69,1050.0
11516,0,1,0,0,0,84.5,62.0,85.7,0.01,8.2,51.7,75.74,333.0
11517,0,0,1,0,0,86.6,63.3,89.2,0.01,5.5,37.0,78.45,1055.0
11518,0,0,0,1,0,89.5,65.1,92.8,0.15,6.8,36.6,79.7,313.0
11519,0,0,0,0,1,83.1,69.5,86.1,0.19,10.8,55.5,79.56,961.0
11520,1,0,0,0,0,85.2,68.0,87.4,0.32,6.5,68.4,80.32,982.0
11521,0,1,0,0,0,81.1,64.9,82.8,0.03,8.4,57.1,80.47,323.0
11522,0,0,1,0,0,78.1,60.6,67.9,0.0,11.5,40.7,74.9,979.0
11523,0,0,0,1,0,79.3,55.4,66.4,0.0,6.6,31.6,75.1,340.0
11524,0,0,0,0,1,69.4,62.9,65.8,0.84,5.9,64.2,91.18,934.0
11525,1,0,0,0,0,71.8,55.7,64.6,0.0,9.6,67.7,80.41,977.0
11526,0,1,0,0,0,69.3,52.2,59.4,0.0,6.6,66.6,79.17,311.0
11527,0,0,1,0,0,71.0,45.6,44.4,0.0,7.6,1.8,62.16,951.0
11528,0,0,0,1,0,71.0,44.2,43.3,0.0,7.8,0.3,59.39,317.0
11529,0,0,0,0,1,70.4,42.2,55.7,0.0,7.3,28.4,71.91,992.0
11530,1,0,0,0,0,68.7,50.9,58.5,0.0,4.2,69.3,79.99,991.0
11531,0,1,0,0,0,63.3,57.4,59.7,0.34,6.0,78.2,91.53,296.0
11532,0,0,1,0,0,64.4,58.6,61.2,1.42,7.1,78.9,95.67,834.0
11533,0,0,0,1,0,73.5,59.4,65.6,0.0,4.8,80.9,86.92,337.0
11534,0,0,0,0,1,76.3,60.7,66.8,0.0,3.5,71.7,84.93,1071.0
11535,1,0,0,0,0,79.6,61.2,69.4,0.2,8.8,57.8,78.99,895.0
11536,0,1,0,0,0,66.6,52.8,56.4,0.96,9.7,72.5,93.81,290.0
11537,0,0,1,0,0,67.5,45.5,46.1,0.0,13.8,34.0,77.69,900.0
11538,0,0,0,1,0,69.8,46.5,56.9,0.0,10.9,34.1,76.25,314.0
11539,0,0,0,0,1,62.0,40.1,46.2,0.0,5.4,32.5,75.35,921.0
11540,1,0,0,0,0,66.9,39.7,47.5,0.0,6.4,19.6,74.43,992.0
11541,0,1,0,0,0,68.8,42.5,41.8,0.0,10.6,20.1,77.16,316.0
11542,0,0,1,0,0,67.6,47.8,55.8,0.0,6.6,39.1,76.45,982.0
11543,0,0,0,1,0,73.7,43.1,56.6,0.0,10.9,10.7,78.68,300.0
11544,0,0,0,0,1,75.2,47.6,59.9,0.0,12.2,23.0,79.47,912.0
11545,1,0,0,0,0,79.3,49.6,62.8,0.0,5.8,32.8,79.28,991.0
11546,0,1,0,0,0,72.1,54.9,62.7,0.0,6.8,67.7,81.04,299.0
11547,0,0,1,0,0,64.5,60.0,62.4,0.89,6.3,89.0,95.03,882.0
11548,0,0,0,1,0,72.7,63.0,66.8,0.92,9.0,90.9,86.88,271.0
11549,0,0,0,0,1,72.8,60.9,65.8,0.01,6.9,86.1,88.98,975.0
11550,1,0,0,0,0,69.0,47.6,61.5,0.06,8.7,60.7,78.48,976.0
11551,0,1,0,0,0,75.5,42.2,55.3,0.0,3.6,11.3,71.69,329.0
11552,0,0,1,0,0,76.5,44.6,59.7,0.0,12.5,27.7,75.59,925.0
11553,0,0,0,1,0,62.5,43.0,49.5,0.04,8.6,76.9,67.46,322.0
11554,0,0,0,0,1,60.9,34.6,31.9,0.0,4.3,21.5,65.24,981.0
11555,1,0,0,0,0,68.7,37.0,40.1,0.0,4.9,8.6,64.34,914.0
11556,0,1,0,0,0,73.5,44.0,43.0,0.0,5.9,21.1,72.04,311.0
11557,0,0,1,0,0,76.6,48.0,47.8,0.0,3.4,10.8,78.25,1007.0
11558,0,0,0,1,0,78.5,48.4,61.6,0.0,5.6,10.5,76.39,328.0
11559,0,0,0,0,1,81.2,51.4,80.5,0.0,4.1,21.0,76.26,1076.0
11560,1,0,0,0,0,79.5,51.3,63.8,0.01,7.6,31.9,77.46,1019.0
11561,0,1,0,0,0,72.5,56.1,63.8,0.07,5.3,76.4,85.36,283.0
11562,0,0,1,0,0,74.7,57.9,65.3,0.04,6.9,72.1,80.72,983.0
11563,0,0,0,1,0,74.0,56.7,64.2,0.0,7.7,81.0,79.32,308.0
11564,0,0,0,0,1,73.7,56.6,65.1,0.0,8.4,74.4,78.84,970.0
11565,1,0,0,0,0,66.8,54.6,61.4,0.48,3.9,83.2,93.39,925.0
11566,0,1,0,0,0,77.7,63.9,68.1,1.32,16.2,88.4,85.85,250.0
11567,0,0,1,0,0,60.8,43.6,42.1,0.14,19.0,87.5,69.61,822.0
11568,0,0,0,1,0,61.1,33.8,43.2,0.0,6.6,19.8,69.04,362.0
11569,0,0,0,0,1,63.1,43.6,34.9,0.03,21.5,69.5,63.81,763.0
11570,1,0,0,0,0,48.1,30.4,24.0,0.0,16.6,21.0,47.07,846.0
11571,0,1,0,0,0,58.5,27.3,34.6,0.0,6.6,0.8,59.89,284.0
11572,0,0,1,0,0,69.3,32.2,49.1,0.0,6.5,0.0,62.21,982.0
11573,0,0,0,1,0,66.7,36.4,49.5,0.0,6.7,22.3,64.89,299.0
11574,0,0,0,0,1,72.2,38.8,52.5,0.0,3.2,26.1,66.0,1032.0
11575,1,0,0,0,0,76.0,39.4,55.2,0.0,2.3,0.0,72.31,1056.0
11576,0,1,0,0,0,76.9,45.9,47.1,0.0,7.4,23.2,73.85,339.0
11577,0,0,1,0,0,77.3,50.8,62.8,0.0,8.9,17.8,69.45,1015.0
11578,0,0,0,1,0,76.7,51.5,64.5,0.03,10.1,43.8,73.69,322.0
11579,0,0,0,0,1,75.4,64.0,68.3,1.03,6.7,94.0,88.95,894.0
11580,1,0,0,0,0,64.0,55.3,60.1,0.87,8.9,95.3,87.7,884.0
11581,0,1,0,0,0,65.0,44.4,46.3,0.01,12.1,60.4,69.56,253.0
11582,0,0,1,0,0,66.9,37.0,46.7,0.0,4.6,49.1,68.85,987.0
11583,0,0,0,1,0,70.6,48.5,44.9,0.04,24.5,46.8,60.03,221.0
11584,0,0,0,0,1,54.9,32.1,34.2,0.0,14.0,0.1,53.83,931.0
11585,1,0,0,0,0,50.9,30.2,27.5,0.0,15.2,13.3,53.77,865.0
11586,0,1,0,0,0,47.1,26.9,26.2,0.0,6.4,2.6,55.07,296.0
11587,0,0,1,0,0,62.5,28.6,25.8,0.0,5.2,0.6,55.39,944.0
11588,0,0,0,1,0,63.0,30.5,43.8,0.0,12.4,1.6,70.37,311.0
11589,0,0,0,0,1,65.2,34.3,46.9,0.0,2.3,30.8,77.87,1011.0
11590,1,0,0,0,0,64.6,40.4,51.6,0.0,11.9,65.6,75.45,915.0
11591,0,1,0,0,0,55.1,33.6,35.7,0.24,11.5,59.6,70.53,285.0
11592,0,0,1,0,0,56.9,29.5,38.7,0.0,5.7,44.0,69.04,916.0
11593,0,0,0,1,0,65.7,38.5,35.5,0.01,13.2,78.3,64.17,296.0
11594,0,0,0,0,1,65.6,43.3,57.1,0.01,12.4,52.4,74.66,929.0
11595,1,0,0,0,0,59.8,35.7,46.1,0.0,8.8,47.2,80.61,888.0
11596,0,1,0,0,0,59.3,38.8,39.1,0.0,6.8,40.7,70.48,282.0
11597,0,0,1,0,0,57.6,32.4,44.3,0.01,5.1,51.7,74.01,960.0
11598,0,0,0,1,0,49.4,33.0,24.0,0.39,16.1,98.4,90.69,249.0
11599,0,0,0,0,1,32.6,28.4,17.8,0.07,14.8,99.4,81.03,816.0
11600,1,0,0,0,0,40.4,24.1,16.6,0.0,10.4,42.7,72.39,907.0
11601,0,1,0,0,0,52.7,20.5,28.5,0.0,4.2,37.7,71.11,313.0
11602,0,0,1,0,0,47.4,37.8,36.6,0.54,7.3,93.4,78.45,833.0
11603,0,0,0,1,0,45.8,30.9,31.8,0.03,13.5,79.8,77.45,251.0
11604,0,0,0,0,1,49.7,26.2,46.1,0.0,4.9,43.2,85.57,986.0
11605,1,0,0,0,0,39.4,31.5,23.9,0.15,11.7,98.0,83.15,804.0
11606,0,1,0,0,0,35.3,27.1,21.3,0.0,8.8,75.8,62.08,276.0
11607,0,0,1,0,0,48.5,23.2,29.0,0.0,12.7,48.4,79.0,851.0
11608,0,0,0,1,0,59.7,27.5,38.3,0.0,3.6,39.5,77.97,341.0
11609,0,0,0,0,1,62.8,31.1,44.5,0.0,5.4,31.6,71.69,967.0
11610,1,0,0,0,0,65.7,39.3,37.3,0.02,12.6,79.9,71.59,838.0
11611,0,1,0,0,0,59.1,42.9,43.7,0.02,11.0,66.4,83.36,271.0
11612,0,0,1,0,0,45.1,36.8,33.1,1.0,11.9,97.1,85.56,746.0
11613,0,0,0,1,0,47.9,27.8,24.8,0.0,6.0,42.5,70.0,292.0
11614,0,0,0,0,1,43.4,34.1,28.2,0.3,7.1,87.3,84.11,902.0
11615,1,0,0,0,0,40.6,32.9,25.5,0.02,10.3,100.0,83.25,880.0
11616,0,1,0,0,0,34.6,25.7,22.7,0.0,9.6,89.5,76.21,275.0
11617,0,0,1,0,0,46.0,22.1,23.0,0.0,4.4,60.9,75.94,908.0
11618,0,0,0,1,0,47.7,34.0,35.2,0.0,5.4,97.6,74.48,267.0
11619,0,0,0,0,1,50.7,36.4,32.3,0.04,15.9,64.5,78.16,817.0
11620,1,0,0,0,0,48.2,30.0,32.0,0.0,15.1,10.1,56.57,820.0
11621,0,1,0,0,0,56.9,26.5,34.9,0.0,11.4,39.8,59.71,286.0
11622,0,0,1,0,0,55.1,28.3,18.5,1.32,23.3,94.5,82.16,691.0
11623,0,0,0,1,0,26.4,14.8,3.9,0.05,16.5,87.6,75.42,245.0
11624,0,0,0,0,1,28.0,8.2,-1.6,0.02,9.8,22.8,76.62,877.0
11625,1,0,0,0,0,45.4,14.1,27.8,0.0,3.6,31.9,78.99,964.0
11626,0,1,0,0,0,41.9,28.3,26.7,0.0,3.3,88.5,88.64,294.0
11627,0,0,1,0,0,49.0,28.8,35.9,0.0,4.4,39.1,78.34,921.0
11628,0,0,0,1,0,55.6,34.4,30.7,0.0,12.0,58.1,67.86,258.0
11629,0,0,0,0,1,54.5,37.1,46.0,0.06,3.4,76.8,91.88,921.0
11630,1,0,0,0,0,59.6,44.0,45.5,0.57,10.4,81.5,87.51,890.0
11631,0,1,0,0,0,60.6,43.0,50.9,0.0,5.8,79.2,80.25,301.0
11632,0,0,1,0,0,48.2,38.8,32.9,0.02,12.2,99.0,83.66,834.0
11633,0,0,0,1,0,45.1,34.6,31.7,0.01,8.1,73.3,76.12,278.0
11634,0,0,0,0,1,43.4,35.3,30.9,0.12,13.8,98.9,82.94,837.0
11635,1,0,0,0,0,36.8,34.0,29.5,0.0,6.5,99.7,71.84,857.0
11636,0,1,0,0,0,41.5,32.3,26.5,0.0,6.1,83.9,71.17,306.0
11637,0,0,1,0,0,37.9,34.1,28.4,0.61,6.4,98.8,86.43,871.0
11638,0,0,0,1,0,34.1,29.6,26.0,0.0,6.8,99.7,71.5,270.0
11639,0,0,0,0,1,38.5,27.8,32.3,0.0,2.5,46.3,72.34,936.0
11640,1,0,0,0,0,37.5,28.0,33.4,0.19,3.0,85.8,91.22,913.0
11641,0,1,0,0,0,40.1,28.7,33.4,0.0,6.2,76.6,87.6,293.0
11642,0,0,1,0,0,40.1,27.3,36.2,0.0,3.9,43.6,78.45,930.0
11643,0,0,0,1,0,43.0,23.9,40.1,0.0,3.4,37.3,80.91,309.0
11644,0,0,0,0,1,40.1,30.5,28.1,0.06,9.3,68.6,79.9,885.0
11645,1,0,0,0,0,33.8,30.2,23.3,0.07,14.3,97.4,78.38,794.0
11646,0,1,0,0,0,39.4,32.9,24.3,0.0,11.2,99.9,70.76,271.0
11647,0,0,1,0,0,37.1,27.7,26.6,0.0,12.0,90.4,74.74,794.0
11648,0,0,0,1,0,43.5,27.0,31.0,0.0,6.2,73.3,72.1,329.0
11649,0,0,0,0,1,42.5,30.9,28.7,0.0,14.6,47.3,55.45,886.0
11650,1,0,0,0,0,40.9,30.6,30.0,0.18,6.8,93.7,87.59,902.0
11651,0,1,0,0,0,45.8,33.2,28.9,0.0,9.6,49.9,73.69,304.0
11652,0,0,1,0,0,39.0,25.6,25.9,0.0,4.7,3.9,49.79,955.0
11653,0,0,0,1,0,44.7,26.1,25.2,0.19,3.8,85.7,53.51,291.0
11654,0,0,0,0,1,51.4,37.3,42.5,1.6,4.7,99.5,95.47,782.0
11655,1,0,0,0,0,61.2,41.2,43.7,0.5,15.0,60.0,77.13,774.0
11656,0,1,0,0,0,52.8,36.3,29.0,0.18,13.2,71.4,73.43,239.0
11657,0,0,1,0,0,35.2,22.1,14.9,0.04,11.8,72.0,67.64,896.0
11658,0,0,0,1,0,33.7,20.4,14.6,0.0,5.7,29.0,61.8,248.0
11659,0,0,0,0,1,42.5,22.4,31.1,0.35,6.0,58.4,70.47,918.0
11660,1,0,0,0,0,46.9,36.8,33.6,0.32,6.3,95.7,87.2,885.0
11661,0,1,0,0,0,39.8,28.2,20.6,0.14,10.2,99.6,86.54,278.0
11662,0,0,1,0,0,30.7,26.6,17.1,0.03,11.5,82.1,70.13,848.0
11663,0,0,0,1,0,34.8,22.7,17.4,0.0,9.8,30.6,61.26,264.0
11664,0,0,0,0,1,43.9,20.2,27.9,0.17,5.8,74.0,67.79,887.0
11665,1,0,0,0,0,43.4,29.2,30.1,0.16,16.5,66.1,66.66,808.0
11666,0,1,0,0,0,44.3,24.4,31.1,0.05,9.7,60.9,64.44,309.0
11667,0,0,1,0,0,37.8,26.0,28.1,0.26,7.9,72.4,83.96,830.0
11668,0,0,0,1,0,50.7,23.0,20.6,0.0,3.9,12.6,66.07,299.0
11669,0,0,0,0,1,52.4,34.4,31.8,0.01,3.3,77.7,80.26,914.0
11670,1,0,0,0,0,60.3,39.8,38.9,0.0,6.3,82.9,73.89,893.0
11671,0,1,0,0,0,46.1,41.4,37.9,0.77,6.0,93.7,91.97,303.0
11672,0,0,1,0,0,43.3,39.3,33.9,0.31,7.7,100.0,90.88,878.0
11673,0,0,0,1,0,44.2,38.5,35.5,0.75,4.9,98.5,92.97,258.0
11674,0,0,0,0,1,43.3,37.9,34.7,0.0,5.8,96.6,86.97,901.0
11675,1,0,0,0,0,54.3,36.2,35.0,0.28,9.4,91.9,85.59,908.0
11676,0,1,0,0,0,48.9,22.8,15.7,0.02,17.1,99.3,79.2,264.0
11677,0,0,1,0,0,45.7,22.4,16.4,0.17,7.4,59.6,62.17,892.0
11678,0,0,0,1,0,43.5,33.4,29.3,1.16,5.9,97.8,89.88,285.0
11679,0,0,0,0,1,39.9,27.8,22.0,0.03,8.3,86.9,81.15,838.0
11680,1,0,0,0,0,38.6,22.8,14.9,0.0,9.9,39.1,65.29,914.0
11681,0,1,0,0,0,50.0,22.1,21.1,0.0,8.4,26.7,54.26,298.0
11682,0,0,1,0,0,49.4,38.3,34.2,0.59,11.3,68.4,64.99,849.0
11683,0,0,0,1,0,58.2,30.9,31.3,0.0,15.0,2.8,57.78,257.0
11684,0,0,0,0,1,66.0,32.9,42.9,0.0,14.1,21.0,52.38,878.0
11685,1,0,0,0,0,58.4,44.2,42.9,0.0,5.4,44.7,43.03,990.0
11686,0,1,0,0,0,48.9,42.9,38.3,0.81,9.1,91.1,67.75,260.0
11687,0,0,1,0,0,52.9,42.6,39.2,0.48,6.0,99.0,94.19,915.0
11688,0,0,0,1,0,71.6,52.0,62.1,0.23,14.6,89.5,78.1,255.0
11689,0,0,0,0,1,60.4,39.2,34.4,0.86,11.0,88.6,68.32,834.0
11690,1,0,0,0,0,46.5,32.7,29.9,0.0,6.4,52.3,50.08,901.0
11691,0,1,0,0,0,54.3,29.8,35.9,0.0,7.5,3.7,53.41,312.0
11692,0,0,1,0,0,58.4,31.7,36.7,0.0,12.6,8.5,47.27,881.0
11693,0,0,0,1,0,44.1,33.0,27.9,0.0,8.4,32.9,39.8,277.0
11694,0,0,0,0,1,47.7,31.9,32.6,0.0,10.9,38.1,37.85,863.0
11695,1,0,0,0,0,52.2,21.8,33.8,0.0,13.1,18.4,43.58,897.0
11696,0,1,0,0,0,60.4,22.2,49.0,0.0,8.7,19.0,38.95,303.0
11697,0,0,1,0,0,64.5,26.9,44.8,0.0,11.5,39.7,44.39,842.0
11698,0,0,0,1,0,71.6,31.2,29.3,0.0,9.0,32.6,45.44,288.0
11699,0,0,0,0,1,70.7,40.2,55.6,0.0,17.9,44.1,49.65,831.0
11700,1,0,0,0,0,63.3,45.1,54.1,0.13,4.8,88.1,78.53,986.0
11701,0,1,0,0,0,63.6,45.0,42.0,0.01,5.5,90.1,61.37,277.0
11702,0,0,1,0,0,60.3,36.4,48.4,0.04,5.6,60.1,50.99,1001.0
11703,0,0,0,1,0,64.8,46.3,44.1,0.05,12.0,93.3,51.23,272.0
11704,0,0,0,0,1,65.2,43.3,39.7,0.08,12.6,91.4,74.01,883.0
11705,1,0,0,0,0,71.1,50.4,60.6,0.17,8.5,86.0,73.66,926.0
11706,0,1,0,0,0,68.8,51.7,59.4,1.03,12.3,89.8,81.5,253.0
11707,0,0,1,0,0,52.7,42.7,39.9,0.35,15.9,83.1,72.97,743.0
11708,0,0,0,1,0,61.0,29.9,26.5,0.0,10.5,8.4,43.28,329.0
11709,0,0,0,0,1,65.3,34.3,35.9,0.0,11.3,10.1,40.19,858.0
11710,1,0,0,0,0,69.2,37.2,35.3,0.0,8.7,24.9,41.43,929.0
11711,0,1,0,0,0,66.5,45.8,45.1,0.0,13.1,74.5,60.11,297.0
11712,0,0,1,0,0,74.9,57.1,64.7,0.05,13.7,81.4,60.08,930.0
11713,0,0,0,1,0,65.1,51.9,58.4,1.27,8.8,84.5,85.4,269.0
11714,0,0,0,0,1,72.4,52.5,64.4,0.15,13.0,62.1,61.56,857.0
11715,1,0,0,0,0,58.9,42.2,46.2,1.3,18.1,60.8,84.72,789.0
11716,0,1,0,0,0,65.3,48.5,43.5,1.15,18.9,89.7,79.62,249.0
11717,0,0,1,0,0,61.3,32.0,35.6,0.0,13.1,10.0,50.34,867.0
11718,0,0,0,1,0,73.4,36.1,55.4,0.0,12.1,19.1,53.55,321.0
11719,0,0,0,0,1,64.1,40.6,35.8,0.97,14.0,86.6,82.49,767.0
11720,1,0,0,0,0,39.4,31.5,22.8,0.04,15.9,89.7,65.15,799.0
11721,0,1,0,0,0,46.1,27.6,20.2,0.0,13.2,35.8,39.09,253.0
11722,0,0,1,0,0,58.6,23.4,41.4,0.0,7.0,5.2,47.95,922.0
11723,0,0,0,1,0,68.4,31.6,49.4,0.0,11.2,1.2,49.91,273.0
11724,0,0,0,0,1,73.4,37.5,54.6,0.0,7.9,13.4,53.17,980.0
11725,1,0,0,0,0,75.2,40.1,58.0,0.0,12.5,18.0,56.83,956.0
11726,0,1,0,0,0,80.0,43.9,79.0,0.0,4.9,28.9,57.6,331.0
11727,0,0,1,0,0,75.2,50.5,62.1,0.11,12.7,58.4,64.26,855.0
11728,0,0,0,1,0,78.6,53.5,65.0,0.07,13.5,42.8,58.2,303.0
11729,0,0,0,0,1,71.2,52.8,61.3,0.28,13.5,65.0,77.18,879.0
11730,1,0,0,0,0,67.5,53.4,59.3,0.02,20.4,52.0,63.09,864.0
11731,0,1,0,0,0,74.1,41.0,42.3,0.0,20.0,1.8,46.99,278.0
11732,0,0,1,0,0,66.7,45.4,57.0,0.01,5.6,47.5,61.05,948.0
11733,0,0,0,1,0,75.6,46.8,60.1,0.13,14.2,58.6,66.72,293.0
11734,0,0,0,0,1,61.0,46.2,42.7,0.02,17.2,68.5,59.96,807.0
11735,1,0,0,0,0,62.1,31.8,44.9,0.0,9.1,35.2,56.66,849.0
11736,0,1,0,0,0,59.4,38.9,50.2,0.0,8.6,88.3,62.22,275.0
11737,0,0,1,0,0,64.0,46.1,46.2,0.0,7.6,87.2,53.36,934.0
11738,0,0,0,1,0,63.3,46.4,46.1,0.02,10.8,70.6,54.53,294.0
11739,0,0,0,0,1,72.8,38.5,55.9,0.0,14.8,31.3,56.9,876.0
11740,1,0,0,0,0,55.7,34.4,30.7,0.03,15.8,82.2,59.03,860.0
11741,0,1,0,0,0,53.6,25.8,31.1,0.0,14.3,23.2,55.61,260.0
11742,0,0,1,0,0,57.3,28.8,44.1,0.0,10.6,36.8,58.16,885.0
11743,0,0,0,1,0,57.4,44.0,43.8,0.76,8.5,57.8,80.51,257.0
11744,0,0,0,0,1,63.2,47.7,48.3,0.04,10.7,51.4,69.64,929.0
11745,1,0,0,0,0,77.3,37.8,47.7,0.0,5.3,12.9,58.33,952.0
11746,0,1,0,0,0,81.6,47.9,80.6,0.0,9.1,23.5,58.97,289.0
11747,0,0,1,0,0,81.2,58.7,81.4,0.0,14.6,73.3,65.66,944.0
11748,0,0,0,1,0,77.7,58.8,68.6,0.03,18.1,83.9,72.42,276.0
11749,0,0,0,0,1,72.7,51.0,63.4,0.09,17.6,40.5,55.24,876.0
11750,1,0,0,0,0,86.5,66.4,88.9,0.0,6.4,57.1,77.67,1044.0
11751,0,1,0,0,0,87.8,66.8,89.2,0.0,10.4,41.4,74.5,305.0
11752,0,0,1,0,0,89.0,65.6,91.5,0.0,6.9,39.4,76.62,1099.0
11753,0,0,0,1,0,86.9,66.8,91.1,0.0,10.4,52.0,80.55,321.0
11754,0,0,0,0,1,85.4,68.2,90.3,0.42,6.5,49.8,82.33,998.0
11755,1,0,0,0,0,82.6,70.2,85.9,0.58,12.8,67.5,83.84,991.0
11756,0,1,0,0,0,82.3,69.6,83.7,0.0,5.5,67.4,80.26,310.0
11757,0,0,1,0,0,82.6,69.7,86.3,0.25,4.6,71.3,86.65,1044.0
11758,0,0,0,1,0,82.8,70.1,87.7,0.29,5.3,60.9,87.33,325.0
11759,0,0,0,0,1,86.8,70.4,92.4,0.14,14.2,55.2,85.54,996.0
11760,1,0,0,0,0,86.9,68.9,90.6,0.02,18.8,61.1,84.03,931.0
11761,0,1,0,0,0,85.1,69.5,86.7,0.15,12.1,59.4,79.68,308.0
11762,0,0,1,0,0,79.2,58.0,68.6,0.0,6.9,36.3,69.77,1026.0
11763,0,0,0,1,0,81.8,53.0,80.7,0.0,4.0,10.1,72.15,330.0
11764,0,0,0,0,1,83.0,56.4,82.4,0.0,7.0,10.5,74.34,1066.0
11765,1,0,0,0,0,86.7,58.2,86.1,0.0,6.6,14.9,71.69,1087.0
11766,0,1,0,0,0,84.5,62.0,85.7,0.01,8.2,51.7,75.74,304.0
11767,0,0,1,0,0,86.6,63.3,89.2,0.01,5.5,37.0,78.45,1081.0
11768,0,0,0,1,0,89.5,65.1,92.8,0.15,6.8,36.6,79.7,327.0
11769,0,0,0,0,1,83.1,69.5,86.1,0.19,10.8,55.5,79.56,987.0
11770,1,0,0,0,0,85.2,68.0,87.4,0.32,6.5,68.4,80.32,1024.0
11771,0,1,0,0,0,81.1,64.9,82.8,0.03,8.4,57.1,80.47,341.0
11772,0,0,1,0,0,78.1,60.6,67.9,0.0,11.5,40.7,74.9,1026.0
11773,0,0,0,1,0,79.3,55.4,66.4,0.0,6.6,31.6,75.1,317.0
11774,0,0,0,0,1,69.4,62.9,65.8,0.84,5.9,64.2,91.18,916.0
11775,1,0,0,0,0,71.8,55.7,64.6,0.0,9.6,67.7,80.41,928.0
11776,0,1,0,0,0,69.3,52.2,59.4,0.0,6.6,66.6,79.17,288.0
11777,0,0,1,0,0,71.0,45.6,44.4,0.0,7.6,1.8,62.16,983.0
11778,0,0,0,1,0,71.0,44.2,43.3,0.0,7.8,0.3,59.39,299.0
11779,0,0,0,0,1,70.4,42.2,55.7,0.0,7.3,28.4,71.91,974.0
11780,1,0,0,0,0,68.7,50.9,58.5,0.0,4.2,69.3,79.99,986.0
11781,0,1,0,0,0,63.3,57.4,59.7,0.34,6.0,78.2,91.53,328.0
11782,0,0,1,0,0,64.4,58.6,61.2,1.42,7.1,78.9,95.67,871.0
11783,0,0,0,1,0,73.5,59.4,65.6,0.0,4.8,80.9,86.92,322.0
11784,0,0,0,0,1,76.3,60.7,66.8,0.0,3.5,71.7,84.93,1051.0
11785,1,0,0,0,0,79.6,61.2,69.4,0.2,8.8,57.8,78.99,985.0
11786,0,1,0,0,0,66.6,52.8,56.4,0.96,9.7,72.5,93.81,272.0
11787,0,0,1,0,0,67.5,45.5,46.1,0.0,13.8,34.0,77.69,909.0
11788,0,0,0,1,0,69.8,46.5,56.9,0.0,10.9,34.1,76.25,299.0
11789,0,0,0,0,1,62.0,40.1,46.2,0.0,5.4,32.5,75.35,1006.0
11790,1,0,0,0,0,66.9,39.7,47.5,0.0,6.4,19.6,74.43,1012.0
11791,0,1,0,0,0,68.8,42.5,41.8,0.0,10.6,20.1,77.16,308.0
11792,0,0,1,0,0,67.6,47.8,55.8,0.0,6.6,39.1,76.45,967.0
11793,0,0,0,1,0,73.7,43.1,56.6,0.0,10.9,10.7,78.68,336.0
11794,0,0,0,0,1,75.2,47.6,59.9,0.0,12.2,23.0,79.47,1000.0
11795,1,0,0,0,0,79.3,49.6,62.8,0.0,5.8,32.8,79.28,998.0
11796,0,1,0,0,0,72.1,54.9,62.7,0.0,6.8,67.7,81.04,329.0
11797,0,0,1,0,0,64.5,60.0,62.4,0.89,6.3,89.0,95.03,914.0
11798,0,0,0,1,0,72.7,63.0,66.8,0.92,9.0,90.9,86.88,268.0
11799,0,0,0,0,1,72.8,60.9,65.8,0.01,6.9,86.1,88.98,988.0
11800,1,0,0,0,0,69.0,47.6,61.5,0.06,8.7,60.7,78.48,958.0
11801,0,1,0,0,0,75.5,42.2,55.3,0.0,3.6,11.3,71.69,327.0
11802,0,0,1,0,0,76.5,44.6,59.7,0.0,12.5,27.7,75.59,980.0
11803,0,0,0,1,0,62.5,43.0,49.5,0.04,8.6,76.9,67.46,262.0
11804,0,0,0,0,1,60.9,34.6,31.9,0.0,4.3,21.5,65.24,989.0
11805,1,0,0,0,0,68.7,37.0,40.1,0.0,4.9,8.6,64.34,1007.0
11806,0,1,0,0,0,73.5,44.0,43.0,0.0,5.9,21.1,72.04,311.0
11807,0,0,1,0,0,76.6,48.0,47.8,0.0,3.4,10.8,78.25,1013.0
11808,0,0,0,1,0,78.5,48.4,61.6,0.0,5.6,10.5,76.39,333.0
11809,0,0,0,0,1,81.2,51.4,80.5,0.0,4.1,21.0,76.26,1019.0
11810,1,0,0,0,0,79.5,51.3,63.8,0.01,7.6,31.9,77.46,977.0
11811,0,1,0,0,0,72.5,56.1,63.8,0.07,5.3,76.4,85.36,314.0
11812,0,0,1,0,0,74.7,57.9,65.3,0.04,6.9,72.1,80.72,1003.0
11813,0,0,0,1,0,74.0,56.7,64.2,0.0,7.7,81.0,79.32,305.0
11814,0,0,0,0,1,73.7,56.6,65.1,0.0,8.4,74.4,78.84,914.0
11815,1,0,0,0,0,66.8,54.6,61.4,0.48,3.9,83.2,93.39,956.0
11816,0,1,0,0,0,77.7,63.9,68.1,1.32,16.2,88.4,85.85,282.0
11817,0,0,1,0,0,60.8,43.6,42.1,0.14,19.0,87.5,69.61,811.0
11818,0,0,0,1,0,61.1,33.8,43.2,0.0,6.6,19.8,69.04,311.0
11819,0,0,0,0,1,63.1,43.6,34.9,0.03,21.5,69.5,63.81,858.0
11820,1,0,0,0,0,48.1,30.4,24.0,0.0,16.6,21.0,47.07,827.0
11821,0,1,0,0,0,58.5,27.3,34.6,0.0,6.6,0.8,59.89,316.0
11822,0,0,1,0,0,69.3,32.2,49.1,0.0,6.5,0.0,62.21,1013.0
